Region,DMZ,Date,Weekly_Sales
11,1008,17/8/12,36881.36
11,1008,24/8/12,39882.61
11,1008,31/8/12,34478.39
11,1008,7/9/12,26430.83
11,1008,14/9/12,28080.12
11,1008,21/9/12,28493.86
11,1008,28/9/12,25787.56
11,1008,5/10/12,33844.62
11,1008,12/10/12,33814.72
11,1008,19/10/12,28560.9
11,1008,26/10/12,31786.39
11,1009,5/2/10,11616.97
11,1009,12/2/10,9782.41
11,1009,19/2/10,10234.84
11,1009,26/2/10,7363.89
11,1009,5/3/10,7948.88
11,1009,12/3/10,7908.89
11,1009,19/3/10,9235.03
11,1009,26/3/10,6178.76
11,1009,2/4/10,9590.43
11,1009,9/4/10,8494.08
11,1009,16/4/10,7031.42
11,1009,23/4/10,6590.15
11,1009,30/4/10,6685.88
11,1009,7/5/10,7529.09
11,1009,14/5/10,6849.31
11,1009,21/5/10,5839.15
11,1009,28/5/10,6670.22
11,1009,4/6/10,7428.16
11,1009,11/6/10,6278.38
11,1009,18/6/10,7189.5
11,1009,25/6/10,6700.44
11,1009,2/7/10,5789.19
11,1009,9/7/10,6234.44
11,1009,16/7/10,4682.8
11,1009,23/7/10,6939.36
11,1009,30/7/10,9666.25
11,1009,6/8/10,11283.47
11,1009,13/8/10,13781.13
11,1009,20/8/10,21796.57
11,1009,27/8/10,18040.38
11,1009,3/9/10,4672.37
11,1009,10/9/10,5414.11
11,1009,17/9/10,5375
11,1009,24/9/10,5263.99
11,1009,1/10/10,5470.53
11,1009,8/10/10,7975.63
11,1009,15/10/10,5788.24
11,1009,22/10/10,6645.91
11,1009,29/10/10,6865.04
11,1009,5/11/10,10613.28
11,1009,12/11/10,8855.35
11,1009,19/11/10,9350.98
11,1009,26/11/10,13797.24
11,1009,3/12/10,11366.15
11,1009,10/12/10,12717.09
11,1009,17/12/10,16446.98
11,1009,24/12/10,18550.06
11,1009,31/12/10,5317.65
11,1009,7/1/11,6028.88
11,1009,14/1/11,6389.8
11,1009,21/1/11,5544.19
11,1009,28/1/11,7026.75
11,1009,4/2/11,11095.61
11,1009,11/2/11,8900.76
11,1009,18/2/11,8871.79
11,1009,25/2/11,7116.92
11,1009,4/3/11,7641.22
11,1009,11/3/11,7384.42
11,1009,18/3/11,7417.8
11,1009,25/3/11,5919.36
11,1009,1/4/11,5953.41
11,1009,8/4/11,6182.05
11,1009,15/4/11,6209.27
11,1009,22/4/11,7631.19
11,1009,29/4/11,7261.4
11,1009,6/5/11,5572.04
11,1009,13/5/11,5247.53
11,1009,20/5/11,5100.54
11,1009,27/5/11,5650.67
11,1009,3/6/11,6531.77
11,1009,10/6/11,6956.57
11,1009,17/6/11,5941.53
11,1009,24/6/11,6026.81
11,1009,1/7/11,7012.37
11,1009,8/7/11,5364.29
11,1009,15/7/11,7440.84
11,1009,22/7/11,7784.62
11,1009,29/7/11,7786.89
11,1009,5/8/11,10661.35
11,1009,12/8/11,12057.27
11,1009,19/8/11,21413.26
11,1009,26/8/11,16884.11
11,1009,2/9/11,6275.8
11,1009,9/9/11,6177.97
11,1009,16/9/11,4795.75
11,1009,23/9/11,5413.01
11,1009,30/9/11,6766.83
11,1009,7/10/11,6795.07
11,1009,14/10/11,7082.22
11,1009,21/10/11,9833.74
11,1009,28/10/11,10109.46
11,1009,4/11/11,12027.21
11,1009,11/11/11,10730.24
11,1009,18/11/11,7947.87
11,1009,25/11/11,13049.73
11,1009,2/12/11,10360.67
11,1009,9/12/11,16683.92
11,1009,16/12/11,16821.33
11,1009,23/12/11,19345.92
11,1009,30/12/11,7736.97
11,1009,6/1/12,5168.08
11,1009,13/1/12,5565.3
11,1009,20/1/12,5622.52
11,1009,27/1/12,5844.32
11,1009,3/2/12,8319.36
11,1009,10/2/12,10970.69
11,1009,17/2/12,9672.64
11,1009,24/2/12,9243.54
11,1009,2/3/12,8696.17
11,1009,9/3/12,7701.8
11,1009,16/3/12,9378.81
11,1009,23/3/12,8155.08
11,1009,30/3/12,8515.31
11,1009,6/4/12,11530.14
11,1009,13/4/12,8715.71
11,1009,20/4/12,7030.52
11,1009,27/4/12,6759.7
11,1009,4/5/12,7121.12
11,1009,11/5/12,5886.01
11,1009,18/5/12,6658.34
11,1009,25/5/12,6938.43
11,1009,1/6/12,7241.8
11,1009,8/6/12,7334.29
11,1009,15/6/12,7107.75
11,1009,22/6/12,6567.28
11,1009,29/6/12,6322.61
11,1009,6/7/12,8548.2
11,1009,13/7/12,9108.69
11,1009,20/7/12,8814.27
11,1009,27/7/12,8723.25
11,1009,3/8/12,9493.88
11,1009,10/8/12,11897.85
11,1009,17/8/12,15065.82
11,1009,24/8/12,19721.85
11,1009,31/8/12,15220.36
11,1009,7/9/12,6739.39
11,1009,14/9/12,7238.85
11,1009,21/9/12,6852.67
11,1009,28/9/12,6883.77
11,1009,5/10/12,7356.4
11,1009,12/10/12,9010.57
11,1009,19/10/12,6107.88
11,1009,26/10/12,8044.8
11,1010,5/2/10,11783.56
11,1010,12/2/10,10347.61
11,1010,19/2/10,10405.4
11,1010,26/2/10,10263.3
11,1010,5/3/10,11750.25
11,1010,12/3/10,10458.94
11,1010,19/3/10,11617
11,1010,26/3/10,10309.75
11,1010,2/4/10,12634
11,1010,9/4/10,11905.5
11,1010,16/4/10,11217.75
11,1010,23/4/10,11968.25
11,1010,30/4/10,10808.25
11,1010,7/5/10,11812.5
11,1010,14/5/10,10938.5
11,1010,21/5/10,11555.25
11,1010,28/5/10,10844
11,1010,4/6/10,12842.5
11,1010,11/6/10,12766.75
11,1010,18/6/10,11525.4
11,1010,25/6/10,11021.25
11,1010,2/7/10,11485.5
11,1010,9/7/10,10327.75
11,1010,16/7/10,11287.5
11,1010,23/7/10,10347.25
11,1010,30/7/10,10600.25
11,1010,6/8/10,9754
11,1010,13/8/10,9936.75
11,1010,20/8/10,12091.65
11,1010,27/8/10,10980.97
11,1010,3/9/10,8765.71
11,1010,10/9/10,8595.45
11,1010,17/9/10,8591.55
11,1010,24/9/10,8949.32
11,1010,1/10/10,8329.97
11,1010,8/10/10,9833.08
11,1010,15/10/10,8948.18
11,1010,22/10/10,9084.51
11,1010,29/10/10,10898.25
11,1010,5/11/10,10833.84
11,1010,12/11/10,8447.34
11,1010,19/11/10,9511.4
11,1010,26/11/10,11103.79
11,1010,3/12/10,8685.63
11,1010,10/12/10,10057.11
11,1010,17/12/10,13222.9
11,1010,24/12/10,17006.2
11,1010,31/12/10,6661.87
11,1010,7/1/11,7541.12
11,1010,14/1/11,7520.96
11,1010,21/1/11,7476.84
11,1010,28/1/11,6768.77
11,1010,4/2/11,8849.5
11,1010,11/2/11,7926.56
11,1010,18/2/11,9538.49
11,1010,25/2/11,10140.02
11,1010,4/3/11,12411.62
11,1010,11/3/11,8931.85
11,1010,18/3/11,11479.67
11,1010,25/3/11,10002.07
11,1010,1/4/11,11487.31
11,1010,8/4/11,12351.94
11,1010,15/4/11,11883.14
11,1010,22/4/11,13171.47
11,1010,29/4/11,12749.08
11,1010,6/5/11,11328.68
11,1010,13/5/11,10340.79
11,1010,20/5/11,10669.25
11,1010,27/5/11,11712.98
11,1010,3/6/11,12236.68
11,1010,10/6/11,11158.79
11,1010,17/6/11,12141.74
11,1010,24/6/11,11432.11
11,1010,1/7/11,11397.36
11,1010,8/7/11,12209.53
11,1010,15/7/11,12342.16
11,1010,22/7/11,13029.34
11,1010,29/7/11,11531.89
11,1010,5/8/11,12382.2
11,1010,12/8/11,11741.16
11,1010,19/8/11,12776.19
11,1010,26/8/11,12351.98
11,1010,2/9/11,11846.63
11,1010,9/9/11,9836.37
11,1010,16/9/11,10605.63
11,1010,23/9/11,12459.81
11,1010,30/9/11,10017.54
11,1010,7/10/11,11501.43
11,1010,14/10/11,11271.49
11,1010,21/10/11,10773.2
11,1010,28/10/11,12398.42
11,1010,4/11/11,14632.13
11,1010,11/11/11,11806.31
11,1010,18/11/11,10383.63
11,1010,25/11/11,12580.01
11,1010,2/12/11,11531.28
11,1010,9/12/11,13140.74
11,1010,16/12/11,15637.45
11,1010,23/12/11,19989.32
11,1010,30/12/11,9665.18
11,1010,6/1/12,8221.8
11,1010,13/1/12,6768.25
11,1010,20/1/12,7630.06
11,1010,27/1/12,9511.61
11,1010,3/2/12,9984.96
11,1010,10/2/12,12811.59
11,1010,17/2/12,13558.89
11,1010,24/2/12,13292.53
11,1010,2/3/12,13922.64
11,1010,9/3/12,12825.94
11,1010,16/3/12,16699.51
11,1010,23/3/12,14166.32
11,1010,30/3/12,12579.85
11,1010,6/4/12,18770.99
11,1010,13/4/12,14907.83
11,1010,20/4/12,11410.13
11,1010,27/4/12,11615.34
11,1010,4/5/12,12730.97
11,1010,11/5/12,13497.73
11,1010,18/5/12,15670.63
11,1010,25/5/12,14046.7
11,1010,1/6/12,16525.12
11,1010,8/6/12,14973.27
11,1010,15/6/12,13228.55
11,1010,22/6/12,14197.64
11,1010,29/6/12,13746.06
11,1010,6/7/12,14043
11,1010,13/7/12,13288.4
11,1010,20/7/12,13852.92
11,1010,27/7/12,11925.75
11,1010,3/8/12,10912.5
11,1010,10/8/12,10303.59
11,1010,17/8/12,11814.7
11,1010,24/8/12,12026.56
11,1010,31/8/12,12329.58
11,1010,7/9/12,9695.02
11,1010,14/9/12,9340.48
11,1010,21/9/12,10800.97
11,1010,28/9/12,9152.02
11,1010,5/10/12,11271.11
11,1010,12/10/12,10475.82
11,1010,19/10/12,10197.64
11,1010,26/10/12,10082.51
11,1011,5/2/10,16946.83
11,1011,12/2/10,14598.5
11,1011,19/2/10,15429.36
11,1011,26/2/10,14503.48
11,1011,5/3/10,13732.55
11,1011,12/3/10,12392.25
11,1011,19/3/10,12237.37
11,1011,26/3/10,11791.94
11,1011,2/4/10,14480.85
11,1011,9/4/10,11653.35
11,1011,16/4/10,11350.14
11,1011,23/4/10,10870.95
11,1011,30/4/10,11238.46
11,1011,7/5/10,11204.95
11,1011,14/5/10,10305.54
11,1011,21/5/10,10360.62
11,1011,28/5/10,11902.59
11,1011,4/6/10,11617.73
11,1011,11/6/10,10324.21
11,1011,18/6/10,9398.76
11,1011,25/6/10,10343.81
11,1011,2/7/10,9160.63
11,1011,9/7/10,8548.61
11,1011,16/7/10,9041.04
11,1011,23/7/10,8178.77
11,1011,30/7/10,8271.05
11,1011,6/8/10,10173.75
11,1011,13/8/10,9737.74
11,1011,20/8/10,12444.52
11,1011,27/8/10,10614.53
11,1011,3/9/10,9497.8
11,1011,10/9/10,7895.52
11,1011,17/9/10,10400.68
11,1011,24/9/10,10196.48
11,1011,1/10/10,12697.26
11,1011,8/10/10,13793.3
11,1011,15/10/10,11886.67
11,1011,22/10/10,12068.22
11,1011,29/10/10,12243.58
11,1011,5/11/10,16653.02
11,1011,12/11/10,13758.26
11,1011,19/11/10,13588.67
11,1011,26/11/10,18455.81
11,1011,3/12/10,14601.63
11,1011,10/12/10,15411.83
11,1011,17/12/10,18141.7
11,1011,24/12/10,23319.16
11,1011,31/12/10,6797.15
11,1011,7/1/11,5464.51
11,1011,14/1/11,8031.91
11,1011,21/1/11,8377.11
11,1011,28/1/11,9183.6
11,1011,4/2/11,13817.66
11,1011,11/2/11,14069.79
11,1011,18/2/11,16396.79
11,1011,25/2/11,13514.27
11,1011,4/3/11,13532.18
11,1011,11/3/11,12438.06
11,1011,18/3/11,11926.02
11,1011,25/3/11,10641.45
11,1011,1/4/11,9752.12
11,1011,8/4/11,9835.1
11,1011,15/4/11,10212.7
11,1011,22/4/11,12411.1
11,1011,29/4/11,9269.81
11,1011,6/5/11,9308.84
11,1011,13/5/11,8324.05
11,1011,20/5/11,9108.37
11,1011,27/5/11,10725.43
11,1011,3/6/11,9334.86
11,1011,10/6/11,9464.24
11,1011,17/6/11,9865.53
11,1011,24/6/11,7937.6
11,1011,1/7/11,8339.27
11,1011,8/7/11,7814.09
11,1011,15/7/11,7691.12
11,1011,22/7/11,11949.44
11,1011,29/7/11,7768.86
11,1011,5/8/11,10174.39
11,1011,12/8/11,8768.77
11,1011,19/8/11,10927.72
11,1011,26/8/11,10036.74
11,1011,2/9/11,10135.3
11,1011,9/9/11,9232.18
11,1011,16/9/11,10448.4
11,1011,23/9/11,9822.02
11,1011,30/9/11,9172.08
11,1011,7/10/11,11026.55
11,1011,14/10/11,13417.43
11,1011,21/10/11,14333.63
11,1011,28/10/11,13786.55
11,1011,4/11/11,18110.85
11,1011,11/11/11,15593.45
11,1011,18/11/11,12227.11
11,1011,25/11/11,15093.58
11,1011,2/12/11,12400.7
11,1011,9/12/11,16929.35
11,1011,16/12/11,17203.22
11,1011,23/12/11,21718.27
11,1011,30/12/11,9766.45
11,1011,6/1/12,6158.98
11,1011,13/1/12,7774.19
11,1011,20/1/12,7906.4
11,1011,27/1/12,8798.35
11,1011,3/2/12,12492.65
11,1011,10/2/12,15733.64
11,1011,17/2/12,13958.86
11,1011,24/2/12,12799.59
11,1011,2/3/12,13208.06
11,1011,9/3/12,12451.54
11,1011,16/3/12,13726.46
11,1011,23/3/12,11770.53
11,1011,30/3/12,12244.95
11,1011,6/4/12,15179.99
11,1011,13/4/12,11718.4
11,1011,20/4/12,10672.88
11,1011,27/4/12,9218.26
11,1011,4/5/12,10084.19
11,1011,11/5/12,8895.15
11,1011,18/5/12,10858.31
11,1011,25/5/12,8956.66
11,1011,1/6/12,9271.96
11,1011,8/6/12,9773.75
11,1011,15/6/12,9068.9
11,1011,22/6/12,8773.04
11,1011,29/6/12,9666.65
11,1011,6/7/12,9123.67
11,1011,13/7/12,8681.37
11,1011,20/7/12,8424.29
11,1011,27/7/12,8444.82
11,1011,3/8/12,10886.09
11,1011,10/8/12,10076.46
11,1011,17/8/12,8921.95
11,1011,24/8/12,9946.78
11,1011,31/8/12,9389.54
11,1011,7/9/12,7857.88
11,1011,14/9/12,9098.07
11,1011,21/9/12,12619.01
11,1011,28/9/12,9898.16
11,1011,5/10/12,11266.06
11,1011,12/10/12,13448.49
11,1011,19/10/12,9759.02
11,1011,26/10/12,10504.84
11,1012,5/2/10,3481
11,1012,12/2/10,2764.26
11,1012,19/2/10,2700.5
11,1012,26/2/10,2017
11,1012,5/3/10,2319
11,1012,12/3/10,1977.75
11,1012,19/3/10,1677
11,1012,26/3/10,1630.29
11,1012,2/4/10,1549.75
11,1012,9/4/10,1652.46
11,1012,16/4/10,2230.75
11,1012,23/4/10,1744.25
11,1012,30/4/10,1569.25
11,1012,7/5/10,1866.5
11,1012,14/5/10,1944.5
11,1012,21/5/10,1627.5
11,1012,28/5/10,1551.5
11,1012,4/6/10,1643
11,1012,11/6/10,1646.25
11,1012,18/6/10,1717.75
11,1012,25/6/10,1304.5
11,1012,2/7/10,1689.5
11,1012,9/7/10,1529.25
11,1012,16/7/10,1881.5
11,1012,23/7/10,1454.76
11,1012,30/7/10,1932.09
11,1012,6/8/10,2133.02
11,1012,13/8/10,2360.64
11,1012,20/8/10,2829.52
11,1012,27/8/10,2838.01
11,1012,3/9/10,1444.25
11,1012,10/9/10,1306.03
11,1012,17/9/10,1376.82
11,1012,24/9/10,1770.78
11,1012,1/10/10,1901
11,1012,8/10/10,1950.8
11,1012,15/10/10,2088.38
11,1012,22/10/10,1894.46
11,1012,29/10/10,2267.62
11,1012,5/11/10,2522.17
11,1012,12/11/10,2850.22
11,1012,19/11/10,3101.34
11,1012,26/11/10,2846.12
11,1012,3/12/10,2979.64
11,1012,10/12/10,4308.3
11,1012,17/12/10,5237.7
11,1012,24/12/10,5664.14
11,1012,31/12/10,2137.47
11,1012,7/1/11,1962.1
11,1012,14/1/11,2546.94
11,1012,21/1/11,2770.45
11,1012,28/1/11,2259.44
11,1012,4/2/11,3028.33
11,1012,11/2/11,2782.64
11,1012,18/2/11,3065.03
11,1012,25/2/11,2393.73
11,1012,4/3/11,2548.41
11,1012,11/3/11,2310.83
11,1012,18/3/11,2372.67
11,1012,25/3/11,1452.01
11,1012,1/4/11,1614.99
11,1012,8/4/11,1422.93
11,1012,15/4/11,1354.28
11,1012,22/4/11,1506.43
11,1012,29/4/11,1282.56
11,1012,6/5/11,1385.49
11,1012,13/5/11,1658.35
11,1012,20/5/11,1687.35
11,1012,27/5/11,1340.67
11,1012,3/6/11,1418.91
11,1012,10/6/11,1557.66
11,1012,17/6/11,1347.05
11,1012,24/6/11,1599.49
11,1012,1/7/11,1412.17
11,1012,8/7/11,2161.24
11,1012,15/7/11,1511.55
11,1012,22/7/11,1861.53
11,1012,29/7/11,1522.77
11,1012,5/8/11,1882.01
11,1012,12/8/11,1696.96
11,1012,19/8/11,2334.89
11,1012,26/8/11,2417.37
11,1012,2/9/11,1564.88
11,1012,9/9/11,1240.8
11,1012,16/9/11,1527.43
11,1012,23/9/11,1634.97
11,1012,30/9/11,1514.29
11,1012,7/10/11,2329.53
11,1012,14/10/11,2063.78
11,1012,21/10/11,2086.58
11,1012,28/10/11,2342.19
11,1012,4/11/11,3205.34
11,1012,11/11/11,3081.99
11,1012,18/11/11,2671.68
11,1012,25/11/11,3825.59
11,1012,2/12/11,4014.62
11,1012,9/12/11,4492.56
11,1012,16/12/11,5429.87
11,1012,23/12/11,6865.4
11,1012,30/12/11,3335.07
11,1012,6/1/12,2594.04
11,1012,13/1/12,2408.36
11,1012,20/1/12,2196.65
11,1012,27/1/12,2274.13
11,1012,3/2/12,2485.18
11,1012,10/2/12,3142.12
11,1012,17/2/12,2892.89
11,1012,24/2/12,2689.75
11,1012,2/3/12,2451.67
11,1012,9/3/12,2495.69
11,1012,16/3/12,2194.34
11,1012,23/3/12,1928.85
11,1012,30/3/12,1806.63
11,1012,6/4/12,1956.66
11,1012,13/4/12,1759.02
11,1012,20/4/12,1623.02
11,1012,27/4/12,1597.23
11,1012,4/5/12,1788.38
11,1012,11/5/12,1623.4
11,1012,18/5/12,1625.21
11,1012,25/5/12,1441.93
11,1012,1/6/12,1587.72
11,1012,8/6/12,1725.24
11,1012,15/6/12,1879.95
11,1012,22/6/12,1884.83
11,1012,29/6/12,1639.56
11,1012,6/7/12,1850.34
11,1012,13/7/12,1651.41
11,1012,20/7/12,2037.56
11,1012,27/7/12,1571.72
11,1012,3/8/12,1927.81
11,1012,10/8/12,2075.27
11,1012,17/8/12,2414.56
11,1012,24/8/12,2412.64
11,1012,31/8/12,2659.12
11,1012,7/9/12,1947.79
11,1012,14/9/12,1773.18
11,1012,21/9/12,1893.74
11,1012,28/9/12,1599.02
11,1012,5/10/12,2224.03
11,1012,12/10/12,2478.86
11,1012,19/10/12,2594.25
11,1012,26/10/12,2638.82
11,1013,5/2/10,1332.24
11,1013,12/2/10,1434.66
11,1013,19/2/10,1212.19
11,1013,26/2/10,995
11,1013,5/3/10,1064.67
11,1013,12/3/10,1188.79
11,1013,19/3/10,893.97
11,1013,26/3/10,943.57
11,1013,2/4/10,1063.02
11,1013,9/4/10,1109.21
11,1013,16/4/10,966.41
11,1013,23/4/10,848.17
11,1013,30/4/10,800.56
11,1013,7/5/10,984.17
11,1013,14/5/10,746.8
11,1013,21/5/10,1025.18
11,1013,28/5/10,762.78
11,1013,4/6/10,657.26
11,1013,11/6/10,612.9
11,1013,18/6/10,556.61
11,1013,25/6/10,595.01
11,1013,2/7/10,651.52
11,1013,9/7/10,603.76
11,1013,16/7/10,548.54
11,1013,23/7/10,730.44
11,1013,30/7/10,655.75
11,1013,6/8/10,667.66
11,1013,13/8/10,625.09
11,1013,20/8/10,625.2
11,1013,27/8/10,806.59
11,1013,3/9/10,707.8
11,1013,10/9/10,680.09
11,1013,17/9/10,672.64
11,1013,24/9/10,925.17
11,1013,1/10/10,1019.49
11,1013,8/10/10,1104.93
11,1013,15/10/10,1049.51
11,1013,22/10/10,1267.56
11,1013,29/10/10,1362.99
11,1013,5/11/10,1589.18
11,1013,12/11/10,1056.1
11,1013,19/11/10,1403.48
11,1013,26/11/10,1123.24
11,1013,3/12/10,1352.15
11,1013,10/12/10,1553.37
11,1013,17/12/10,1872.7
11,1013,24/12/10,1791.43
11,1013,31/12/10,950.07
11,1013,7/1/11,903.5
11,1013,14/1/11,955.61
11,1013,21/1/11,976.89
11,1013,28/1/11,969.18
11,1013,4/2/11,1034.13
11,1013,11/2/11,1058.6
11,1013,18/2/11,1255.01
11,1013,25/2/11,1109.99
11,1013,4/3/11,1141.31
11,1013,11/3/11,1116.22
11,1013,18/3/11,1025.13
11,1013,25/3/11,1012.51
11,1013,1/4/11,908.95
11,1013,8/4/11,970.09
11,1013,15/4/11,721.61
11,1013,22/4/11,904.46
11,1013,29/4/11,908.63
11,1013,6/5/11,818.64
11,1013,13/5/11,766.41
11,1013,20/5/11,662.12
11,1013,27/5/11,566.79
11,1013,3/6/11,690.31
11,1013,10/6/11,590.39
11,1013,17/6/11,589.33
11,1013,24/6/11,485.49
11,1013,1/7/11,492.2
11,1013,8/7/11,470.56
11,1013,15/7/11,603.02
11,1013,22/7/11,558.25
11,1013,29/7/11,600.38
11,1013,5/8/11,522.65
11,1013,12/8/11,797.76
11,1013,19/8/11,659.03
11,1013,26/8/11,634.46
11,1013,2/9/11,593.38
11,1013,9/9/11,635.15
11,1013,16/9/11,579.96
11,1013,23/9/11,790.27
11,1013,30/9/11,734.93
11,1013,7/10/11,828.99
11,1013,14/10/11,880.14
11,1013,21/10/11,1045.17
11,1013,28/10/11,1266.33
11,1013,4/11/11,1903.52
11,1013,11/11/11,1419.38
11,1013,18/11/11,1262.25
11,1013,25/11/11,1132.82
11,1013,2/12/11,1561.53
11,1013,9/12/11,1613.61
11,1013,16/12/11,1678.61
11,1013,23/12/11,1835.59
11,1013,30/12/11,1194
11,1013,6/1/12,940.14
11,1013,13/1/12,1083.59
11,1013,20/1/12,1051.68
11,1013,27/1/12,890.34
11,1013,3/2/12,1157.72
11,1013,10/2/12,1345.46
11,1013,17/2/12,1112.44
11,1013,24/2/12,942.21
11,1013,2/3/12,965.5
11,1013,9/3/12,1001.41
11,1013,16/3/12,1141.5
11,1013,23/3/12,900.8
11,1013,30/3/12,872.12
11,1013,6/4/12,1033.52
11,1013,13/4/12,955.22
11,1013,20/4/12,912.67
11,1013,27/4/12,618.99
11,1013,4/5/12,743.82
11,1013,11/5/12,697.35
11,1013,18/5/12,660.44
11,1013,25/5/12,671.47
11,1013,1/6/12,572.88
11,1013,8/6/12,799.84
11,1013,15/6/12,659.94
11,1013,22/6/12,570.3
11,1013,29/6/12,473.95
11,1013,6/7/12,551.48
11,1013,13/7/12,540.82
11,1013,20/7/12,566.48
11,1013,27/7/12,511.31
11,1013,3/8/12,653.27
11,1013,10/8/12,547.26
11,1013,17/8/12,617.65
11,1013,24/8/12,589.77
11,1013,31/8/12,580.57
11,1013,7/9/12,527.05
11,1013,14/9/12,589.22
11,1013,21/9/12,737.07
11,1013,28/9/12,732.39
11,1013,5/10/12,762.93
11,1013,12/10/12,938.04
11,1013,19/10/12,1128.01
11,1013,26/10/12,1511.44
11,1014,5/2/10,13470.53
11,1014,12/2/10,14173.01
11,1014,19/2/10,14593.85
11,1014,26/2/10,9975.12
11,1014,5/3/10,11153.46
11,1014,12/3/10,9312.04
11,1014,19/3/10,9698.9
11,1014,26/3/10,8115.69
11,1014,2/4/10,8258.45
11,1014,9/4/10,10314.11
11,1014,16/4/10,9457.88
11,1014,23/4/10,9414.56
11,1014,30/4/10,8793.47
11,1014,7/5/10,10237
11,1014,14/5/10,8850.45
11,1014,21/5/10,7896
11,1014,28/5/10,8949.89
11,1014,4/6/10,10126.62
11,1014,11/6/10,9190.38
11,1014,18/6/10,8725.94
11,1014,25/6/10,8434.84
11,1014,2/7/10,8816.69
11,1014,9/7/10,8934.98
11,1014,16/7/10,9634
11,1014,23/7/10,9405.42
11,1014,30/7/10,9513.06
11,1014,6/8/10,10530.1
11,1014,13/8/10,10092.32
11,1014,20/8/10,9837.81
11,1014,27/8/10,10767.77
11,1014,3/9/10,7575.71
11,1014,10/9/10,7896.29
11,1014,17/9/10,6956.77
11,1014,24/9/10,7367.49
11,1014,1/10/10,6565.06
11,1014,8/10/10,8446.92
11,1014,15/10/10,7146.19
11,1014,22/10/10,7570.45
11,1014,29/10/10,7505.42
11,1014,5/11/10,8672.66
11,1014,12/11/10,8404
11,1014,19/11/10,8523.93
11,1014,26/11/10,9601.06
11,1014,3/12/10,9649.68
11,1014,10/12/10,11764.73
11,1014,17/12/10,17332.58
11,1014,24/12/10,24904.11
11,1014,31/12/10,8256.7
11,1014,7/1/11,7593.84
11,1014,14/1/11,6778.79
11,1014,21/1/11,7303
11,1014,28/1/11,8250.83
11,1014,4/2/11,11023.92
11,1014,11/2/11,10631.82
11,1014,18/2/11,11471.51
11,1014,25/2/11,8063.28
11,1014,4/3/11,9501.56
11,1014,11/3/11,9117.74
11,1014,18/3/11,8672.51
11,1014,25/3/11,7750.2
11,1014,1/4/11,7399.8
11,1014,8/4/11,7712.46
11,1014,15/4/11,7070.81
11,1014,22/4/11,7561.3
11,1014,29/4/11,8890.08
11,1014,6/5/11,9795.57
11,1014,13/5/11,8825.75
11,1014,20/5/11,7315.59
11,1014,27/5/11,7575.57
11,1014,3/6/11,8693.79
11,1014,10/6/11,7135.35
11,1014,17/6/11,8875.12
11,1014,24/6/11,7997.3
11,1014,1/7/11,8385.52
11,1014,8/7/11,8566.94
11,1014,15/7/11,7697.33
11,1014,22/7/11,11768.31
11,1014,29/7/11,8084.29
11,1014,5/8/11,9227.98
11,1014,12/8/11,8241.49
11,1014,19/8/11,9284.77
11,1014,26/8/11,8899.88
11,1014,2/9/11,7553.58
11,1014,9/9/11,6760.43
11,1014,16/9/11,7596.61
11,1014,23/9/11,7361
11,1014,30/9/11,7363.17
11,1014,7/10/11,8241
11,1014,14/10/11,7735.31
11,1014,21/10/11,9188.45
11,1014,28/10/11,9017.24
11,1014,4/11/11,11057.05
11,1014,11/11/11,11207.25
11,1014,18/11/11,8048.92
11,1014,25/11/11,10141.14
11,1014,2/12/11,8990.46
11,1014,9/12/11,13094.12
11,1014,16/12/11,15419.42
11,1014,23/12/11,20683.95
11,1014,30/12/11,10947.66
11,1014,6/1/12,7904.85
11,1014,13/1/12,7861.34
11,1014,20/1/12,7985.26
11,1014,27/1/12,7392.19
11,1014,3/2/12,10728.39
11,1014,10/2/12,14607.12
11,1014,17/2/12,13405.67
11,1014,24/2/12,10859.91
11,1014,2/3/12,10189.04
11,1014,9/3/12,8807.26
11,1014,16/3/12,9873.14
11,1014,23/3/12,8761.43
11,1014,30/3/12,8711.77
11,1014,6/4/12,10070.09
11,1014,13/4/12,8761.81
11,1014,20/4/12,8161.76
11,1014,27/4/12,9486.25
11,1014,4/5/12,9535.64
11,1014,11/5/12,8909.41
11,1014,18/5/12,9229.97
11,1014,25/5/12,8389.61
11,1014,1/6/12,7405.24
11,1014,8/6/12,8121.65
11,1014,15/6/12,7929.57
11,1014,22/6/12,8532.28
11,1014,29/6/12,9188.85
11,1014,6/7/12,9301.03
11,1014,13/7/12,8215.38
11,1014,20/7/12,8493.43
11,1014,27/7/12,7432.95
11,1014,3/8/12,8428.85
11,1014,10/8/12,8716.94
11,1014,17/8/12,8819.19
11,1014,24/8/12,8755.03
11,1014,31/8/12,8062.51
11,1014,7/9/12,7330.31
11,1014,14/9/12,7355.98
11,1014,21/9/12,7566.47
11,1014,28/9/12,7131.89
11,1014,5/10/12,8323.64
11,1014,12/10/12,7858.69
11,1014,19/10/12,7354.9
11,1014,26/10/12,6945.68
11,1015,5/2/10,9081.9
11,1015,12/2/10,9116.24
11,1015,19/2/10,8759.88
11,1015,26/2/10,8007.82
11,1015,5/3/10,8358.38
11,1015,12/3/10,7724.98
11,1015,19/3/10,8461
11,1015,26/3/10,7023.38
11,1015,2/4/10,7578.5
11,1015,9/4/10,7728.49
11,1015,16/4/10,7676
11,1015,23/4/10,7958.86
11,1015,30/4/10,7204.52
